sep=;
Time;Tank
2019-01-14T18:54:00.000Z;20.917475
2019-01-14T18:54:30.000Z;20.997980000000002
2019-01-14T18:55:00.000Z;20.9684845
2019-01-14T18:55:30.000Z;21.039687333333333
2019-01-14T18:56:00.000Z;20.954848666666667
2019-01-14T18:56:30.000Z;21.013798333333337
2019-01-14T18:57:00.000Z;20.959141
2019-01-14T18:57:30.000Z;20.96345433333333
2019-01-14T18:58:00.000Z;21.018101333333334
2019-01-14T18:58:30.000Z;20.97498
2019-01-14T18:59:00.000Z;20.89447433333333
2019-01-14T18:59:30.000Z;20.98794
2019-01-14T19:00:00.000Z;21.046879333333337
2019-01-14T19:00:30.000Z;20.9447725
2019-01-14T19:01:00.000Z;20.926080666666664
2019-01-14T19:01:30.000Z;21.044000666666665
2019-01-14T19:02:00.000Z;20.959151333333335
2019-01-14T19:02:30.000Z;21.00085866666667
2019-01-14T19:03:00.000Z;20.941888666666667
2019-01-14T19:03:30.000Z;20.875767333333332
2019-01-14T19:04:00.000Z;21.009485333333334
2019-01-14T19:04:30.000Z;21.002313666666666
2019-01-14T19:05:00.000Z;21.046889333333333
2019-01-14T19:05:30.000Z;21.012374333333334
2019-01-14T19:06:00.000Z;20.972818500000002
2019-01-14T19:06:30.000Z;21.028182333333334
2019-01-14T19:07:00.000Z;21.013808333333333
2019-01-14T19:07:30.000Z;21.026748
2019-01-14T19:08:00.000Z;21.016677
2019-01-14T19:08:30.000Z;21.038242999999998
2019-01-14T19:09:00.000Z;20.937585666666667
2019-01-14T19:09:30.000Z;20.914586
2019-01-14T19:10:00.000Z;20.924636000000003
2019-01-14T19:10:30.000Z;20.766544666666665
2019-01-14T19:11:00.000Z;20.928949333333332
2019-01-14T19:11:30.000Z;20.954827999999996
2019-01-14T19:12:00.000Z;20.97497
2019-01-14T19:12:30.000Z;20.950535666666667
2019-01-14T19:13:00.000Z;20.91457533333333
2019-01-14T19:13:30.000Z;20.921767666666664
2019-01-14T19:14:00.000Z;20.901646666666668
2019-01-14T19:14:30.000Z;20.934706666666667
2019-01-14T19:15:00.000Z;20.956272666666663
2019-01-14T19:15:30.000Z;20.969212
2019-01-14T19:16:00.000Z;20.949091
2019-01-14T19:16:30.000Z;20.858525
2019-01-14T19:17:00.000Z;20.949091
2019-01-14T19:17:30.000Z;20.852045
2019-01-14T19:18:00.000Z;20.917454333333335
2019-01-14T19:18:30.000Z;20.93902
2019-01-14T19:19:00.000Z;20.954838333333335
2019-01-14T19:19:30.000Z;20.907383666666664
2019-01-14T19:20:00.000Z;20.905949333333336
2019-01-14T19:20:30.000Z;20.985040666666666
2019-01-14T19:21:00.000Z;20.941899
2019-01-14T19:21:30.000Z;20.918898666666667
2019-01-14T19:22:00.000Z;20.941888666666667
2019-01-14T19:22:30.000Z;20.943323
2019-01-14T19:23:00.000Z;20.972817999999997
2019-01-14T19:23:30.000Z;20.91601
2019-01-14T19:24:00.000Z;20.964899
2019-01-14T19:24:30.000Z;20.895888666666668
2019-01-14T19:25:00.000Z;20.974969666666667
2019-01-14T19:25:30.000Z;20.99941433333333
2019-01-14T19:26:00.000Z;20.985040666666666
2019-01-14T19:26:30.000Z;20.88007
2019-01-14T19:27:00.000Z;20.936151666666667
2019-01-14T19:27:30.000Z;20.885828
2019-01-14T19:28:00.000Z;20.923211666666663
2019-01-14T19:28:30.000Z;20.957696499999997
2019-01-14T19:29:00.000Z;20.901646333333336
2019-01-14T19:29:30.000Z;20.917454666666668
2019-01-14T19:30:00.000Z;20.940454666666668
2019-01-14T19:30:30.000Z;20.97352533333333
2019-01-14T19:31:00.000Z;20.979283
2019-01-14T19:31:30.000Z;20.923212333333332
2019-01-14T19:32:00.000Z;21.005171999999998
2019-01-14T19:32:30.000Z;20.972101
2019-01-14T19:33:00.000Z;20.966333333333335
2019-01-14T19:33:30.000Z;20.98502
2019-01-14T19:34:00.000Z;21.104425333333335
2019-01-14T19:34:30.000Z;20.983606
2019-01-14T19:35:00.000Z;20.943343666666667
2019-01-14T19:35:30.000Z;20.995111333333334
2019-01-14T19:36:00.000Z;20.979293
2019-01-14T19:36:30.000Z;20.966343666666667
2019-01-14T19:37:00.000Z;21.048303666666666
2019-01-14T19:37:30.000Z;20.944788000000003
2019-01-14T19:38:00.000Z;21.018111333333334
2019-01-14T19:38:30.000Z;20.928979666666667
2019-01-14T19:39:00.000Z;20.983596000000002
2019-01-14T19:39:30.000Z;21.00085866666667
2019-01-14T19:40:00.000Z;20.977120999999997
2019-01-14T19:40:30.000Z;21.170618
2019-01-14T19:41:00.000Z;20.966344000000003
2019-01-14T19:41:30.000Z;21.015232666666666
2019-01-14T19:42:00.000Z;21.088637666666667
2019-01-14T19:42:30.000Z;21.06700066666667
2019-01-14T19:43:00.000Z;21.064132
2019-01-14T19:43:30.000Z;21.061263666666665
2019-01-14T19:44:00.000Z;21.013808666666666
2019-01-14T19:44:30.000Z;21.044000666666665
2019-01-14T19:45:00.000Z;21.042556333333334
2019-01-14T19:45:30.000Z;21.242563
2019-01-14T19:46:00.000Z;21.078516
2019-01-14T19:46:30.000Z;21.02385933333333
2019-01-14T19:47:00.000Z;20.950535666666667
2019-01-14T19:47:30.000Z;21.054061333333333
2019-01-14T19:48:00.000Z;21.098657666666668
2019-01-14T19:48:30.000Z;21.090021000000004
2019-01-14T19:49:00.000Z;21.067010999999997
2019-01-14T19:49:30.000Z;21.06269766666667
2019-01-14T19:50:00.000Z;21.062697666666665
2019-01-14T19:50:30.000Z;21.095768333333336
2019-01-14T19:51:00.000Z;21.000868999999998
2019-01-14T19:51:30.000Z;21.0763645
2019-01-14T19:52:00.000Z;21.10584933333333
2019-01-14T19:52:30.000Z;21.121668
2019-01-14T19:53:00.000Z;21.118789333333336
2019-01-14T19:53:30.000Z;21.078516
2019-01-14T19:54:00.000Z;21.084263333333336
2019-01-14T19:54:30.000Z;21.134617666666667
2019-01-14T19:55:00.000Z;21.045465666666665
2019-01-14T19:55:30.000Z;21.088586666666668
2019-01-14T19:56:00.000Z;21.100092
2019-01-14T19:56:30.000Z;21.173456333333334
2019-01-14T19:57:00.000Z;21.085001
2019-01-14T19:57:30.000Z;21.032495333333333
2019-01-14T19:58:00.000Z;21.120223
2019-01-14T19:58:30.000Z;21.068445
2019-01-14T19:59:00.000Z;21.15907233333333
2019-01-14T19:59:30.000Z;21.292983333333336
2019-01-14T20:00:00.000Z;21.157628
2019-01-14T20:00:30.000Z;21.13892033333333
2019-01-14T20:01:00.000Z;21.130314666666667
2019-01-14T20:01:30.000Z;21.164809666666667
2019-01-14T20:02:00.000Z;21.072788999999997
2019-01-14T20:02:30.000Z;21.195047
2019-01-14T20:03:00.000Z;21.110173
2019-01-14T20:03:30.000Z;21.157648333333338
2019-01-14T20:04:00.000Z;21.14180933333333
2019-01-14T20:04:30.000Z;21.075637333333333
2019-01-14T20:05:00.000Z;21.141809666666664
2019-01-14T20:05:30.000Z;21.134607333333335
2019-01-14T20:06:00.000Z;21.146122666666667
2019-01-14T20:06:30.000Z;21.136041666666667
2019-01-14T20:07:00.000Z;21.147557000000003
2019-01-14T20:07:30.000Z;21.160516666666666
2019-01-14T20:08:00.000Z;21.173456333333334
2019-01-14T20:08:30.000Z;21.1734565
2019-01-14T20:09:00.000Z;21.117354666666667
2019-01-14T20:09:30.000Z;21.157628
2019-01-14T20:10:00.000Z;21.104415333333336
2019-01-14T20:10:30.000Z;21.11161733333333
2019-01-14T20:11:00.000Z;21.176335333333338
2019-01-14T20:11:30.000Z;21.16625433333333
2019-01-14T20:12:00.000Z;21.20224466666667
2019-01-14T20:12:30.000Z;21.159082666666666
2019-01-14T20:13:00.000Z;21.184971333333333
2019-01-14T20:13:30.000Z;21.107294333333332
2019-01-14T20:14:00.000Z;21.3375495
2019-01-14T20:14:30.000Z;21.107284000000003
2019-01-14T20:15:00.000Z;21.216638666666668
2019-01-14T20:15:30.000Z;21.17779
2019-01-14T20:16:00.000Z;21.192163333333337
2019-01-14T20:16:30.000Z;21.192163333333333
2019-01-14T20:17:00.000Z;21.337529
2019-01-14T20:17:30.000Z;21.104415666666668
2019-01-14T20:18:00.000Z;21.190709
2019-01-14T20:18:30.000Z;21.205113333333333
2019-01-14T20:19:00.000Z;21.197920999999997
2019-01-14T20:19:30.000Z;21.1971985
2019-01-14T20:20:00.000Z;21.163406
2019-01-14T20:20:30.000Z;21.202244666666665
2019-01-14T20:21:00.000Z;21.169163666666666
2019-01-14T20:21:30.000Z;21.19216366666667
2019-01-14T20:22:00.000Z;21.197911333333334
2019-01-14T20:22:30.000Z;21.258356000000003
2019-01-14T20:23:00.000Z;21.16483
2019-01-14T20:23:30.000Z;21.205102999999998
2019-01-14T20:24:00.000Z;21.226689333333336
2019-01-14T20:24:30.000Z;21.317418
2019-01-14T20:25:00.000Z;21.21879
2019-01-14T20:25:30.000Z;21.287154666666666
2019-01-14T20:26:00.000Z;21.226699333333332
2019-01-14T20:26:30.000Z;21.161941
2019-01-14T20:27:00.000Z;21.149021666666666
2019-01-14T20:27:30.000Z;21.192163333333333
2019-01-14T20:28:00.000Z;21.255477333333335
2019-01-14T20:28:30.000Z;21.193608
2019-01-14T20:29:00.000Z;21.212315333333333
2019-01-14T20:29:30.000Z;21.167698666666666
2019-01-14T20:30:00.000Z;21.202224
2019-01-14T20:30:30.000Z;21.248275000000003
2019-01-14T20:31:00.000Z;21.158335
2019-01-14T20:31:30.000Z;21.228133333333332
2019-01-14T20:32:00.000Z;21.30586166666667
2019-01-14T20:32:30.000Z;21.242517666666668
2019-01-14T20:33:00.000Z;21.213739666666665
2019-01-14T20:33:30.000Z;21.262679666666667
2019-01-14T20:34:00.000Z;21.25979033333333
2019-01-14T20:34:30.000Z;21.25547733333333
2019-01-14T20:35:00.000Z;21.254043
2019-01-14T20:35:30.000Z;21.23677
2019-01-14T20:36:00.000Z;21.288578666666666
2019-01-14T20:36:30.000Z;21.2813965
2019-01-14T20:37:00.000Z;21.223830333333336
2019-01-14T20:37:30.000Z;21.242527666666668
2019-01-14T20:38:00.000Z;21.28857866666667
2019-01-14T20:38:30.000Z;21.242528
2019-01-14T20:39:00.000Z;21.251164
2019-01-14T20:39:30.000Z;21.264113666666663
2019-01-14T20:40:00.000Z;21.16627433333333
2019-01-14T20:40:30.000Z;21.271316000000002
2019-01-14T20:41:00.000Z;21.366347333333334
2019-01-14T20:41:30.000Z;21.32312466666667
2019-01-14T20:42:00.000Z;21.302973
2019-01-14T20:42:30.000Z;21.26987133333333
2019-01-14T20:43:00.000Z;21.287144333333334
2019-01-14T20:43:30.000Z;21.251174333333335
2019-01-14T20:44:00.000Z;21.390792
2019-01-14T20:44:30.000Z;21.258356
2019-01-14T20:45:00.000Z;21.297225333333333
2019-01-14T20:45:30.000Z;21.268427
2019-01-14T20:46:00.000Z;21.239659
2019-01-14T20:46:30.000Z;21.205133333333333
2019-01-14T20:47:00.000Z;21.205113
2019-01-14T20:47:30.000Z;21.248295666666667
2019-01-14T20:48:00.000Z;21.3612765
2019-01-14T20:48:30.000Z;21.256921333333334
2019-01-14T20:49:00.000Z;21.275629
2019-01-14T20:49:30.000Z;21.297215333333337
2019-01-14T20:50:00.000Z;21.304417333333333
2019-01-14T20:50:30.000Z;21.285699666666666
2019-01-14T20:51:00.000Z;21.311609333333333
2019-01-14T20:51:30.000Z;21.310165
2019-01-14T20:52:00.000Z;21.331761
2019-01-14T20:52:30.000Z;21.324579333333332
2019-01-14T20:53:00.000Z;21.350488666666667
2019-01-14T20:53:30.000Z;21.367746500000003
2019-01-14T20:54:00.000Z;21.33896333333333
2019-01-14T20:54:30.000Z;21.285700000000002
2019-01-14T20:55:00.000Z;21.330326666666668
2019-01-14T20:55:30.000Z;21.243992333333335
2019-01-14T20:56:00.000Z;21.320245666666665
2019-01-14T20:56:30.000Z;21.380701
2019-01-14T20:57:00.000Z;21.336084666666665
2019-01-14T20:57:30.000Z;21.277073666666666
2019-01-14T20:58:00.000Z;21.281407
2019-01-14T20:58:30.000Z;21.356226000000003
2019-01-14T20:59:00.000Z;21.417414
2019-01-14T20:59:30.000Z;21.336074333333332
2019-01-14T21:00:00.000Z;21.359115000000003
2019-01-14T21:00:30.000Z;21.35479166666667
2019-01-14T21:01:00.000Z;21.356236
2019-01-14T21:01:30.000Z;21.301528333333334
2019-01-14T21:02:00.000Z;21.37206466666667
2019-01-14T21:02:30.000Z;21.400852666666665
2019-01-14T21:03:00.000Z;21.349034
2019-01-14T21:03:30.000Z;21.399418666666666
2019-01-14T21:04:00.000Z;21.363438333333335
2019-01-14T21:04:30.000Z;21.350468333333335
2019-01-14T21:05:00.000Z;21.3958225
2019-01-14T21:05:30.000Z;21.438349000000002
2019-01-14T21:06:00.000Z;21.36055933333333
2019-01-14T21:06:30.000Z;21.330326666666664
2019-01-14T21:07:00.000Z;21.374953666666666
2019-01-14T21:07:30.000Z;21.379267
2019-01-14T21:08:00.000Z;21.39655
2019-01-14T21:08:30.000Z;21.399428666666665
2019-01-14T21:09:00.000Z;21.442611
2019-01-14T21:09:30.000Z;21.38933733333333
2019-01-14T21:10:00.000Z;21.366307000000003
2019-01-14T21:10:30.000Z;21.3893375
2019-01-14T21:11:00.000Z;21.369186
2019-01-14T21:11:30.000Z;21.400863
2019-01-14T21:12:00.000Z;21.542036999999997
2019-01-14T21:12:30.000Z;21.393671
2019-01-14T21:13:00.000Z;21.39941833333333
2019-01-14T21:13:30.000Z;21.364872666666667
2019-01-14T21:14:00.000Z;21.39798433333333
2019-01-14T21:14:30.000Z;21.370620333333335
2019-01-14T21:15:00.000Z;21.412368333333333
2019-01-14T21:15:30.000Z;21.458449666666667
2019-01-14T21:16:00.000Z;21.391503999999998
2019-01-14T21:16:30.000Z;21.41381266666667
2019-01-14T21:17:00.000Z;21.39798433333333
2019-01-14T21:17:30.000Z;21.431085666666664
2019-01-14T21:18:00.000Z;21.431096
2019-01-14T21:18:30.000Z;21.462793333333337
2019-01-14T21:19:00.000Z;21.419580333333332
2019-01-14T21:19:30.000Z;21.442621000000003
2019-01-14T21:20:00.000Z;21.372054333333335
2019-01-14T21:20:30.000Z;21.373498666666666
2019-01-14T21:21:00.000Z;21.415257
2019-01-14T21:21:30.000Z;21.3893375
2019-01-14T21:22:00.000Z;21.354812
2019-01-14T21:22:30.000Z;21.40806533333333
2019-01-14T21:23:00.000Z;21.432540333333332
2019-01-14T21:23:30.000Z;21.428216666666668
2019-01-14T21:24:00.000Z;21.439732000000003
2019-01-14T21:24:30.000Z;21.327448
2019-01-14T21:25:00.000Z;21.43254
2019-01-14T21:25:30.000Z;21.415267333333333
2019-01-14T21:26:00.000Z;21.37925633333333
2019-01-14T21:26:30.000Z;21.441166666666664
2019-01-14T21:27:00.000Z;21.435419
2019-01-14T21:27:30.000Z;21.439020499999998
2019-01-14T21:28:00.000Z;21.44404533333333
2019-01-14T21:28:30.000Z;21.385014333333334
2019-01-14T21:29:00.000Z;21.4455
2019-01-14T21:29:30.000Z;21.425348333333332
2019-01-14T21:30:00.000Z;21.474288
2019-01-14T21:30:30.000Z;21.47140933333333
2019-01-14T21:31:00.000Z;21.455571000000003
2019-01-14T21:31:30.000Z;21.433974666666668
2019-01-14T21:32:00.000Z;21.429651000000003
2019-01-14T21:32:30.000Z;21.451257333333334
2019-01-14T21:33:00.000Z;21.4714145
2019-01-14T21:33:30.000Z;21.459894333333335
2019-01-14T21:34:00.000Z;21.459894333333335
2019-01-14T21:34:30.000Z;21.481500666666665
2019-01-14T21:35:00.000Z;21.45270233333333
2019-01-14T21:35:30.000Z;21.385045
2019-01-14T21:36:00.000Z;21.452692
2019-01-14T21:36:30.000Z;21.47717733333333
2019-01-14T21:37:00.000Z;21.446924
2019-01-14T21:37:30.000Z;21.451257666666667
2019-01-14T21:38:00.000Z;21.44548966666667
2019-01-14T21:38:30.000Z;21.359125
2019-01-14T21:39:00.000Z;21.464217666666666
2019-01-14T21:39:30.000Z;21.500258666666667
2019-01-14T21:40:00.000Z;21.429651333333336
2019-01-14T21:40:30.000Z;21.39511566666667
2019-01-14T21:41:00.000Z;21.457025666666667
2019-01-14T21:41:30.000Z;21.399438666666665
2019-01-14T21:42:00.000Z;21.458449333333334
2019-01-14T21:42:30.000Z;21.454136333333334
2019-01-14T21:43:00.000Z;21.494450333333333
2019-01-14T21:43:30.000Z;21.471419333333333
2019-01-14T21:44:00.000Z;21.493016
2019-01-14T21:44:30.000Z;21.4606115
2019-01-14T21:45:00.000Z;21.487258333333333
2019-01-14T21:45:30.000Z;21.467086
2019-01-14T21:46:00.000Z;21.503097
2019-01-14T21:46:30.000Z;21.46564166666667
2019-01-14T21:47:00.000Z;21.462772666666666
2019-01-14T21:47:30.000Z;21.451268
2019-01-14T21:48:00.000Z;21.523259
2019-01-14T21:48:30.000Z;21.465662
2019-01-14T21:49:00.000Z;21.477177333333334
2019-01-14T21:49:30.000Z;21.510299333333336
2019-01-14T21:50:00.000Z;21.477884000000003
2019-01-14T21:50:30.000Z;21.505976
2019-01-14T21:51:00.000Z;21.539107666666666
2019-01-14T21:51:30.000Z;21.521824666666664
2019-01-14T21:52:00.000Z;21.493016
2019-01-14T21:52:30.000Z;21.530461000000003
2019-01-14T21:53:00.000Z;21.503107
2019-01-14T21:53:30.000Z;21.550622666666666
2019-01-14T21:54:00.000Z;21.451268
2019-01-14T21:54:30.000Z;21.511743666666664
2019-01-14T21:55:00.000Z;21.52038
2019-01-14T21:55:30.000Z;21.469262999999998
2019-01-14T21:56:00.000Z;21.527592666666663
2019-01-14T21:56:30.000Z;21.510319666666664
2019-01-14T21:57:00.000Z;21.497349666666665
2019-01-14T21:57:30.000Z;21.491581666666665
2019-01-14T21:58:00.000Z;21.500218
2019-01-14T21:58:30.000Z;21.583754999999996
2019-01-14T21:59:00.000Z;21.51462233333333
2019-01-14T21:59:30.000Z;21.524703666666667
2019-01-14T22:00:00.000Z;21.56935066666667
2019-01-14T22:00:30.000Z;21.495904999999997
2019-01-14T22:01:00.000Z;21.530471333333335
2019-01-14T22:01:30.000Z;21.5340675
2019-01-14T22:02:00.000Z;21.651504000000003
2019-01-14T22:02:30.000Z;21.505986000000004
2019-01-14T22:03:00.000Z;21.53334
2019-01-14T22:03:30.000Z;21.53766333333333
2019-01-14T22:04:00.000Z;21.53190566666667
2019-01-14T22:04:30.000Z;21.55351166666667
2019-01-14T22:05:00.000Z;21.529016666666667
2019-01-14T22:05:30.000Z;21.435429
2019-01-14T22:06:00.000Z;21.464217666666666
2019-01-14T22:06:30.000Z;21.40952
2019-01-14T22:07:00.000Z;21.477884
2019-01-14T22:07:30.000Z;21.438298000000003
2019-01-14T22:08:00.000Z;21.478622
2019-01-14T22:08:30.000Z;21.423904000000004
2019-01-14T22:09:00.000Z;21.516056666666667
2019-01-14T22:09:30.000Z;21.516067000000003
2019-01-14T22:10:00.000Z;21.523269
2019-01-14T22:10:30.000Z;21.541986333333337
2019-01-14T22:11:00.000Z;21.59385633333333
2019-01-14T22:11:30.000Z;21.56504766666667
2019-01-14T22:12:00.000Z;21.53334
2019-01-14T22:12:30.000Z;21.499506
2019-01-14T22:13:00.000Z;21.552057333333334
2019-01-14T22:13:30.000Z;21.566472
2019-01-14T22:14:00.000Z;21.508864666666668
2019-01-14T22:14:30.000Z;21.583765333333332
2019-01-14T22:15:00.000Z;21.580876333333332
2019-01-14T22:15:30.000Z;21.573674333333333
2019-01-14T22:16:00.000Z;21.560714333333333
2019-01-14T22:16:30.000Z;21.573684
2019-01-14T22:17:00.000Z;21.668807333333334
2019-01-14T22:17:30.000Z;21.540542
2019-01-14T22:18:00.000Z;21.5686285
2019-01-14T22:18:30.000Z;21.572239666666665
2019-01-14T22:19:00.000Z;21.557835666666666
2019-01-14T22:19:30.000Z;21.575118333333336
2019-01-14T22:20:00.000Z;21.562148666666662
