sep=;
Time;Surface Temp;Air Temp;Dewpoint;Supply;Return
2019-01-14T18:36:30.000Z;25.8200015;27.608912;23.059313;26.6830995;32.758919
2019-01-14T18:37:00.000Z;25.78332967;27.59556;23.05378867;26.72614967;32.748548
2019-01-14T18:37:30.000Z;25.78332967;27.58487867;23.04390033;26.69347567;32.92013767
2019-01-14T18:38:00.000Z;25.760004;27.5728625;23.0530345;26.6853275;33.5703655
2019-01-14T18:38:30.000Z;25.75000433;27.57508767;23.05194;26.712783;34.53491533
2019-01-14T18:39:00.000Z;25.78999267;27.58487867;23.05194167;26.71575333;31.35260433
2019-01-14T18:39:30.000Z;25.829996;27.579538;23.0324055;26.698694;31.4726505
2019-01-14T18:40:00.000Z;25.77666667;27.60001067;23.050268;26.70090133;31.46330167
2019-01-14T18:40:30.000Z;25.80332867;27.58042833;23.028914;26.71575367;31.24699333
2019-01-14T18:41:00.000Z;25.829991;27.59021933;23.051599;26.68902;31.33081467
2019-01-14T18:41:30.000Z;25.7499945;27.566186;23.019334;26.6741885;31.512491
2019-01-14T18:42:00.000Z;25.78332967;27.57063733;23.04037433;26.68605967;31.40561367
2019-01-14T18:42:30.000Z;25.73000533;27.579538;23.037417;26.67715867;31.582005
2019-01-14T18:43:00.000Z;25.799997;27.566186;23.019829;26.685312;31.964105
2019-01-14T18:43:30.000Z;25.79666567;27.575978;23.020645;26.66528767;32.44656633
2019-01-14T18:44:00.000Z;25.716669;27.56618633;23.01393367;26.669743;31.76327833
2019-01-14T18:44:30.000Z;25.6800025;27.538147;23.0029645;26.6853275;30.451578
2019-01-14T18:45:00.000Z;25.710006;27.52880067;23.00509833;26.64896067;30.449264
2019-01-14T18:45:30.000Z;25.75666733;27.543043;23.01314533;26.69942633;30.52326933
2019-01-14T18:46:00.000Z;25.67667067;27.561736;23.02296133;26.65341633;30.547968
2019-01-14T18:46:30.000Z;25.760004;27.52346;22.989922;26.6519415;30.571909
2019-01-14T18:47:00.000Z;25.749994;27.54393267;22.990109;26.625228;30.69158367
2019-01-14T18:47:30.000Z;25.716669;27.54393267;22.99154167;26.66380267;30.82306367
2019-01-14T18:48:00.000Z;25.689997;27.531471;22.997997;26.6764165;30.8362065
2019-01-14T18:48:30.000Z;25.66333433;27.52880067;22.98264367;26.64748567;30.87878867
2019-01-14T18:49:00.000Z;25.723332;27.53414133;22.98450033;26.632644;31.01834567
2019-01-14T18:49:30.000Z;25.6000005;27.5167845;22.9809895;26.609644;31.8586815
2019-01-14T18:50:00.000Z;25.68333367;27.50565867;22.97304133;26.62819867;32.444715
2019-01-14T18:50:30.000Z;25.716669;27.51455933;22.97471267;26.63709967;30.95943633
2019-01-14T18:51:00.000Z;25.75666733;27.51455933;22.974272;26.60594133;30.78055233
2019-01-14T18:51:30.000Z;25.7000065;27.5247955;22.9803135;26.651926;30.801447
2019-01-14T18:52:00.000Z;25.683334;27.529691;22.98460433;26.61632733;32.18740067
2019-01-14T18:52:30.000Z;25.69667;27.51455933;22.96436067;26.62226767;31.84965433
2019-01-14T18:53:00.000Z;25.6500035;27.51812;22.9809605;26.645258;31.683603
2019-01-14T18:53:30.000Z;25.683334;27.51455933;22.977134;26.64006;31.85903367
2019-01-14T18:54:00.000Z;25.683334;27.52435033;22.97867;26.60000033;31.89981533
2019-01-14T18:54:30.000Z;25.7399995;27.52346;22.9745625;26.631891;31.695322
2019-01-14T18:55:00.000Z;25.68333367;27.51900967;22.95554833;26.592595;31.694544
2019-01-14T18:55:30.000Z;25.68333367;27.51455933;22.95003267;26.60890133;31.683639
2019-01-14T18:56:00.000Z;25.68333367;27.50565833;22.93900433;26.59407;31.44082
2019-01-14T18:56:30.000Z;25.730005;27.510109;22.939338;26.587397;29.070673
2019-01-14T18:57:00.000Z;25.64333533;27.48785667;22.92808233;26.60445567;29.32830233
2019-01-14T18:57:30.000Z;25.66999767;27.49675767;22.94770267;26.59406967;29.36940967
2019-01-14T18:58:00.000Z;25.6000005;27.475395;22.9208305;26.5673925;29.3876745
2019-01-14T18:58:30.000Z;25.63666233;27.46827433;22.91973;26.57776333;29.448613
2019-01-14T18:59:00.000Z;25.64333567;27.472725;22.918745;26.60890133;29.52179367
2019-01-14T18:59:30.000Z;25.66333467;27.473615;22.912443;26.602981;29.65610167
2019-01-14T19:00:00.000Z;25.670008;27.4607085;22.9006845;26.602976;30.553064
2019-01-14T19:00:30.000Z;25.65667133;27.482516;22.9087;26.57628833;31.54945267
2019-01-14T19:01:00.000Z;25.616663;27.472725;22.91577033;26.582219;31.42765767
2019-01-14T19:01:30.000Z;25.629999;27.4607085;22.895891;26.5785005;31.7987155
2019-01-14T19:02:00.000Z;25.63667233;27.483406;22.91540433;26.536259;31.53826333
2019-01-14T19:02:30.000Z;25.683334;27.473615;22.90527933;26.55848633;31.458714
2019-01-14T19:03:00.000Z;25.6500035;27.4967575;22.924284;26.591867;31.294977
2019-01-14T19:03:30.000Z;25.629999;27.482516;22.91333167;26.565902;31.39645833
2019-01-14T19:04:00.000Z;25.62333633;27.45403267;22.893516;26.58073333;31.338607
2019-01-14T19:04:30.000Z;25.616673;27.44513133;22.89008867;26.555526;31.58667433
2019-01-14T19:05:00.000Z;25.680002;27.427328;22.8818005;26.5829565;31.578058
2019-01-14T19:05:30.000Z;25.63667233;27.449582;22.878414;26.53922967;31.55227067
2019-01-14T19:06:00.000Z;25.63000933;27.44958233;22.88337433;26.58072367;30.30166067
2019-01-14T19:06:30.000Z;25.61001;27.4540325;22.89291;26.536249;29.77685
2019-01-14T19:07:00.000Z;25.603337;27.431779;22.86947133;26.53625933;29.98664767
2019-01-14T19:07:30.000Z;25.623336;27.42643833;22.860785;26.53626933;30.47718733
2019-01-14T19:08:00.000Z;25.5800115;27.440681;22.881162;26.494013;31.1655365
2019-01-14T19:08:30.000Z;25.58333767;27.43623;22.8719;26.53626967;30.94541867
2019-01-14T19:09:00.000Z;25.62999933;27.40685567;22.84472133;26.55107033;31.04159967
2019-01-14T19:09:30.000Z;25.61;27.42198733;22.853728;26.54515033;31.05714333
2019-01-14T19:10:00.000Z;25.659998;27.4259935;22.8502695;26.538492;31.1759585
2019-01-14T19:10:30.000Z;25.583338;27.43622967;22.852498;26.53773433;31.09129233
2019-01-14T19:11:00.000Z;25.57667467;27.43088933;22.85704133;26.53477433;31.029179
2019-01-14T19:11:30.000Z;25.61001;27.419317;22.8360435;26.5251255;31.1270085
2019-01-14T19:12:00.000Z;25.58332767;27.411306;22.82389;26.499201;31.03851733
2019-01-14T19:12:30.000Z;25.63667233;27.43622967;22.855587;26.500686;31.02457133
2019-01-14T19:13:00.000Z;25.6500035;27.419317;22.82926;26.525141;31.4729405
2019-01-14T19:13:30.000Z;25.596674;27.43088933;22.84424967;26.52142767;31.42524533
2019-01-14T19:14:00.000Z;25.66333467;27.41664733;22.831916;26.53773433;30.11856533
2019-01-14T19:14:30.000Z;25.56333867;27.41219633;22.82662567;26.52735867;30.22459333
2019-01-14T19:15:00.000Z;25.6000005;27.4126415;22.8264495;26.5029085;30.1792545
2019-01-14T19:15:30.000Z;25.56333867;27.407746;22.82894067;26.49920067;30.33224967
2019-01-14T19:16:00.000Z;25.616663;27.40685567;22.814181;26.51699233;30.364598
2019-01-14T19:16:30.000Z;25.570002;27.4046305;22.8089445;26.525141;30.356882
2019-01-14T19:17:00.000Z;25.596674;27.40240533;22.814406;26.503656;30.55586167
2019-01-14T19:17:30.000Z;25.57667467;27.398845;22.814936;26.49179533;31.65713933
2019-01-14T19:18:00.000Z;25.6200045;27.397955;22.7967;26.4895725;31.716486
2019-01-14T19:18:30.000Z;25.55666567;27.397955;22.80525167;26.49328033;29.57424333
2019-01-14T19:19:00.000Z;25.52334033;27.38460367;22.79124633;26.49476567;28.57789533
2019-01-14T19:19:30.000Z;25.56999167;27.38015333;22.79632;26.48883467;28.636815
2019-01-14T19:20:00.000Z;25.540003;27.3846035;22.7895925;26.4895725;28.6957495
2019-01-14T19:20:30.000Z;25.56333867;27.38015333;22.78838067;26.46216267;28.67005867
2019-01-14T19:21:00.000Z;25.583338;27.35879067;22.78008667;26.47402367;28.780471
2019-01-14T19:21:30.000Z;25.540003;27.377928;22.8041475;26.5273535;28.781961
2019-01-14T19:22:00.000Z;25.503341;27.369472;22.79096;26.44882633;28.88946967
2019-01-14T19:22:30.000Z;25.52334033;27.35256;22.78122767;26.46512267;28.91982467
2019-01-14T19:23:00.000Z;25.570002;27.371252;22.78612;26.4295905;29.0752355
2019-01-14T19:23:30.000Z;25.529993;27.369472;22.788645;26.466618;29.14129067
2019-01-14T19:24:00.000Z;25.54333967;27.37570267;22.79852533;26.45031167;29.19447267
2019-01-14T19:24:30.000Z;25.53666633;27.34810967;22.77813867;26.48734967;29.25832533
2019-01-14T19:25:00.000Z;25.510004;27.3458845;22.7741705;26.420679;29.355692
